,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Festival,Spring Festival_lower,Spring Festival_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
639,2011-10-02,0.25,32151677.038948834,91786752.88483961,91786752.88483961,32151677.038948834,32151677.038948834,72651903.35668552,172998021.13720667,0.0,0.0,0.0,79598915.29968317,79598915.29968317,79598915.29968317,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95906193,25513248.95906193,25513248.95906193,-13325411.373905491,-13325411.373905491,-13325411.373905491,91786752.88483961,123938429.92378844
640,2011-10-03,0.25039123630672927,32179864.196828693,42660853.51932968,42660853.51932968,32179864.196828693,32179864.196828693,27430179.685674895,125084817.39499614,0.0,0.0,0.0,74529255.32848325,74529255.32848325,74529255.32848325,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730026856,-18908651.730026856,-18908651.730026856,-12959750.079126706,-12959750.079126706,-12959750.079126706,42660853.51932969,74840717.71615839
641,2011-10-04,0.25078247261345854,32208051.35470855,37606482.241553225,37606482.241553225,32208051.35470855,32208051.35470855,21857416.784042273,119928028.29667991,0.0,0.0,0.0,66455528.6032075,66455528.6032075,66455528.6032075,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878731687,-16146065.878731687,-16146065.878731687,-12702980.482922595,-12702980.482922595,-12702980.482922595,37606482.24155322,69814533.59626177
642,2011-10-05,0.2511737089201878,32236238.51258841,34469508.203111865,34469508.203111865,32236238.51258841,32236238.51258841,19524827.695471276,114479454.7058904,0.0,0.0,0.0,67585662.34314975,67585662.34314975,67585662.34314975,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729007892,-20552432.729007892,-20552432.729007892,-12563721.41103001,-12563721.41103001,-12563721.41103001,34469508.20311185,66705746.71570026
643,2011-10-06,0.2515649452269171,32264425.670468267,40599192.99394691,40599192.99394691,32264425.670468267,32264425.670468267,22875482.403790362,124034955.35475607,0.0,0.0,0.0,68623184.7935058,68623184.7935058,68623184.7935058,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072937774,-15476419.072937774,-15476419.072937774,-12547572.726621127,-12547572.726621127,-12547572.726621127,40599192.9939469,72863618.66441517
644,2011-10-07,0.2519561815336463,32292612.828348123,35011194.82815212,35011194.82815212,32292612.828348123,32292612.828348123,18179566.565538168,115413297.54888372,0.0,0.0,0.0,40991111.74369851,40991111.74369851,40991111.74369851,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461677362,6677102.461677362,6677102.461677362,-12657019.377223754,-12657019.377223754,-12657019.377223754,35011194.82815211,67303807.65650024
645,2011-10-08,0.25234741784037557,32320799.986227978,12051025.039182255,12051025.039182255,32320799.986227978,32320799.986227978,-7922016.970321656,94575359.1104502,0.0,0.0,0.0,-13950782.065729665,-13950782.065729665,-13950782.065729665,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989965536,38893217.989965536,38893217.989965536,-12891410.885053612,-12891410.885053612,-12891410.885053612,12051025.039182259,44371825.025410235
646,2011-10-09,0.25273865414710484,32348987.144107837,12266233.10907219,12266233.10907219,32348987.144107837,32348987.144107837,-5483295.28931374,94813355.78000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959013186,25513248.959013186,25513248.959013186,-13247015.849940998,-13247015.849940998,-13247015.849940998,12266233.109072188,44615220.25318003
647,2011-10-10,0.2531298904538341,32377174.3019877,-32625800.92603334,-32625800.92603334,32377174.3019877,32377174.3019877,-49631608.69405489,49755661.60391319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730048034,-18908651.730048034,-18908651.730048034,-13717149.195985304,-13717149.195985304,-13717149.195985304,-32625800.92603334,-248626.62404564023
648,2011-10-11,0.2535211267605634,32405361.45986756,-30438434.015759915,-30438434.015759915,32405361.45986756,32405361.45986756,-44191933.14939478,53768164.26665925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878740756,-16146065.878740756,-16146065.878740756,-14292368.137019163,-14292368.137019163,-14292368.137019163,-30438434.01575992,1966927.4441076405
649,2011-10-12,0.25391236306729265,32433548.617747415,-35513163.93393927,-35513163.93393927,32433548.617747415,32433548.617747415,-51799223.72986022,45544527.3530528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729020588,-20552432.729020588,-20552432.729020588,-14960731.204918692,-14960731.204918692,-14960731.204918692,-35513163.93393928,-3079615.3161918633
650,2011-10-13,0.2543035993740219,32461735.77562727,-31184532.290481284,-31184532.290481284,32461735.77562727,32461735.77562727,-50868347.281528324,51602299.6742253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072912682,-15476419.072912682,-15476419.072912682,-15708113.217568604,-15708113.217568604,-15708113.217568604,-31184532.290481284,1277203.485145986
651,2011-10-14,0.2546948356807512,32489922.933507133,-9841465.332094137,-9841465.332094137,32489922.933507133,32489922.933507133,-28269445.475810602,72087055.23401943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461714066,6677102.461714066,6677102.461714066,-16518567.793808201,-16518567.793808201,-16518567.793808201,-9841465.332094137,22648457.601412997
652,2011-10-15,0.25508607198748046,32518110.091386992,21518490.009934288,21518490.009934288,32518110.091386992,32518110.091386992,8341264.7463547075,102765151.16547331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989974596,38893217.989974596,38893217.989974596,-17374727.98004031,-17374727.98004031,-17374727.98004031,21518490.009934284,54036600.10132128
653,2011-10-16,0.2554773082942097,32546297.249266855,7255014.200259459,7255014.200259459,32546297.249266855,32546297.249266855,-7223866.522353757,87936337.39176497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959070127,25513248.959070127,25513248.959070127,-18258234.75881067,-18258234.75881067,-18258234.75881067,7255014.200259458,39801311.44952631
654,2011-10-17,0.25586854460093894,32574484.407146703,-38058834.41018875,-38058834.41018875,32574484.407146703,32574484.407146703,-53738072.64645303,40656619.62734257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730019763,-18908651.730019763,-18908651.730019763,-19150182.68016899,-19150182.68016899,-19150182.68016899,-38058834.41018875,-5484350.003042046
655,2011-10-18,0.2562597809076682,32603956.08175005,-36177637.4786659,-36177637.4786659,32603956.08175005,32603956.08175005,-53900355.047118284,42679692.329920985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878735682,-16146065.878735682,-16146065.878735682,-20031571.599930223,-20031571.599930223,-20031571.599930223,-36177637.4786659,-3573681.396915853
656,2011-10-19,0.2566510172143975,32633427.756353404,-41436186.25631737,-41436186.25631737,32633427.756353408,32633427.756353408,-55436828.04761655,39516681.72515543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900556,-20552432.72900556,-20552432.72900556,-20883753.527311817,-20883753.527311817,-20883753.527311817,-41436186.25631738,-8802758.499963973
657,2011-10-20,0.25704225352112675,32662899.43095675,-37165282.945091136,-37165282.945091136,32662899.43095675,32662899.43095675,-55121255.791410536,45670172.0485752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072887588,-15476419.072887588,-15476419.072887588,-21688863.872203548,-21688863.872203548,-21688863.872203548,-37165282.945091136,-4502383.514134385
658,2011-10-21,0.257433489827856,32692371.105560098,-15753124.466165168,-15753124.466165168,32692371.1055601,32692371.1055601,-31383860.19522366,71073249.91494429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461750775,6677102.461750775,6677102.461750775,-22430226.92791594,-22430226.92791594,-22430226.92791594,-15753124.466165163,16939246.639394935
659,2011-10-22,0.2578247261345853,32721842.78016345,15800491.779545452,15800491.779545452,32721842.78016345,32721842.78016345,2113897.2320102123,102869025.36547977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995216,38893217.98995216,38893217.98995216,-23092726.210406713,-23092726.210406713,-23092726.210406713,15800491.779545449,48522334.55970889
660,2011-10-23,0.25821596244131456,32751314.454766795,1850117.6830941706,1850117.6830941706,32751314.454766795,32751314.454766795,-12305767.492822902,85782810.30006899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959046714,25513248.959046714,25513248.959046714,-23663131.275952544,-23663131.275952544,-23663131.275952544,1850117.68309417,34601432.13786097
661,2011-10-24,0.25860719874804383,32780786.12937014,-43039025.55749642,-43039025.55749642,32780786.12937014,32780786.12937014,-54908442.693471074,37858049.797350146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.7300268,-18908651.7300268,-18908651.7300268,-24130373.827469625,-24130373.827469625,-24130373.827469625,-43039025.55749643,-10258239.428126287
662,2011-10-25,0.2589984350547731,32810257.80397349,-40631833.14120243,-40631833.14120243,32810257.80397349,32810257.80397349,-60130757.31379306,37936961.081903554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878744598,-16146065.878744598,-16146065.878744598,-24485767.262457836,-24485767.262457836,-24485767.262457836,-40631833.141202435,-7821575.337228946
663,2011-10-26,0.25938967136150237,32839729.478576835,-45275598.005805746,-45275598.005805746,32839729.478576835,32839729.478576835,-62857759.56685156,39389508.95810201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729018256,-20552432.729018256,-20552432.729018256,-24723165.27678749,-24723165.27678749,-24723165.27678749,-45275598.005805746,-12435868.52722891
664,2011-10-27,0.2597809076682316,32869201.153180182,-40315475.75355412,-40315475.75355412,32869201.153180182,32869201.153180182,-57120387.989876635,40132655.441231914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072928406,-15476419.072928406,-15476419.072928406,-24839056.680625718,-24839056.680625718,-24839056.680625718,-40315475.75355412,-7446274.600373939
665,2011-10-28,0.26017214397496086,32898672.82778353,-18155492.704261117,-18155492.704261117,32898672.82778353,32898672.82778353,-36133355.71251955,65201690.50192865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461706103,6677102.461706103,6677102.461706103,-24832595.165967222,-24832595.165967222,-24832595.165967222,-18155492.70426112,14743180.123522408
666,2011-10-29,0.2605633802816901,32928144.50238687,14187653.639381876,14187653.639381876,32928144.50238687,32928144.50238687,-1978172.7411785114,95107948.30025703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899537,38893217.9899537,38893217.9899537,-24705564.35057182,-24705564.35057182,-24705564.35057182,14187653.639381878,47115798.14176875
667,2011-10-30,0.2609546165884194,32957616.17699022,1050968.9872964993,1050968.9872964993,32957616.17699022,32957616.17699022,-17007689.83236521,84976551.45614246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.9590233,25513248.9590233,25513248.9590233,-24462279.971726805,-24462279.971726805,-24462279.971726805,1050968.9872964956,34008585.16428672
668,2011-10-31,0.26134585289514867,32987087.851593565,-43018084.30856616,-43018084.30856616,32987087.851593565,32987087.851593565,-60537235.81801892,39129835.2854137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730033826,-18908651.730033826,-18908651.730033826,-24109432.57853233,-24109432.57853233,-24109432.57853233,-43018084.30856615,-10030996.456972588
669,2011-11-01,0.26173708920187794,33016559.526196912,-39801941.31791865,-39801941.31791865,33016559.526196912,33016559.526196912,-54735321.751724966,44530431.129103854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878753824,-16146065.878753824,-16146065.878753824,-23655875.43916483,-23655875.43916483,-23655875.43916483,-39801941.31791865,-6785381.791721739
670,2011-11-02,0.2621283255086072,33046031.20080026,-43664796.338164,-43664796.338164,33046031.20080026,33046031.20080026,-56887811.27385758,39428200.51341421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729011606,-20552432.729011606,-20552432.729011606,-23112363.609152414,-23112363.609152414,-23112363.609152414,-43664796.33816402,-10618765.137363758
671,2011-11-03,0.2625195618153365,33075502.875403605,-37967670.24425846,-37967670.24425846,33075502.875403605,33075502.875403605,-58593787.8231329,44972602.58897646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072903309,-15476419.072903309,-15476419.072903309,-22491251.171355154,-22491251.171355154,-22491251.171355154,-37967670.24425846,-4892167.368854858
672,2011-11-04,0.26291079812206575,33104974.55000696,-15129052.074694091,-15129052.074694091,33104974.55000696,33104974.55000696,-35443030.84312635,67743010.40208253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461711379,6677102.461711379,6677102.461711379,-21806154.53640547,-21806154.53640547,-21806154.53640547,-15129052.074694091,17975922.475312866
673,2011-11-05,0.263302034428795,33134446.224610303,17821627.62337064,17821627.62337064,33134446.224610303,33134446.224610303,1768823.912293741,96621557.5014908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995523,38893217.98995523,38893217.98995523,-21071590.366584584,-21071590.366584584,-21071590.366584584,17821627.623370647,50956073.84798095
674,2011-11-06,0.26369327073552423,33163917.899213646,5210651.813521117,5210651.813521117,33163917.899213646,33163917.899213646,-12084346.603412064,89799288.5515576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.958974566,25513248.958974566,25513248.958974566,-20302597.145453442,-20302597.145453442,-20302597.145453442,5210651.813521124,38374569.712734774
675,2011-11-07,0.2640845070422535,33193389.573816992,-38423001.383479305,-38423001.383479305,33193389.573816992,33193389.573816992,-56662878.96373748,45138265.67720069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730019704,-18908651.730019704,-18908651.730019704,-19514349.653459605,-19514349.653459605,-19514349.653459605,-38423001.38347931,-5229611.80966232
676,2011-11-08,0.2644757433489828,33222861.24842034,-34867841.50477812,-34867841.50477812,33222861.24842034,33222861.24842034,-51721252.194266416,49515248.259466305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.8787486,-16146065.8787486,-16146065.8787486,-18721775.626029506,-18721775.626029506,-18721775.626029506,-34867841.5047781,-1644980.256357763
677,2011-11-09,0.26486697965571204,33252332.92302369,-38491616.39889002,-38491616.39889002,33252332.92302369,33252332.92302369,-54724950.14997241,42612851.9400432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901044,-20552432.72901044,-20552432.72901044,-17939183.66987957,-17939183.66987957,-17939183.66987957,-38491616.39889001,-5239283.4758663215
678,2011-11-10,0.2652582159624413,33281804.597627036,-32656330.178231027,-32656330.178231027,33281804.597627036,33281804.597627036,-51961601.93344033,49413240.67852659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072903352,-15476419.072903352,-15476419.072903352,-17179911.10532767,-17179911.10532767,-17179911.10532767,-32656330.178231023,625474.419396013
679,2011-11-11,0.2656494522691706,33311276.272230387,-9778897.3398589,-9778897.3398589,33311276.272230387,33311276.272230387,-24132438.58822876,74156209.1927828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461698141,6677102.461698141,6677102.461698141,-16455999.801557042,-16455999.801557042,-16455999.801557042,-9778897.3398589,23532378.932371486
680,2011-11-12,0.26604068857589985,33340747.946833733,23115310.693137784,23115310.693137784,33340747.946833733,33340747.946833733,8832796.33810802,103713704.05995181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899643,38893217.9899643,38893217.9899643,-15777907.296826513,-15777907.296826513,-15777907.296826513,23115310.693137787,56456058.639971524
681,2011-11-13,0.2664319248826291,33370219.62143708,10358989.390446046,10358989.390446046,33370219.62143708,33370219.62143708,-5738351.831507741,94013006.38696802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95905683,25513248.95905683,25513248.95905683,-15154259.56861078,-15154259.56861078,-15154259.56861078,10358989.390446048,43729209.011883125
682,2011-11-14,0.2668231611893584,33399691.296040427,-33500302.494630884,-33500302.494630884,33399691.296040427,33399691.296040427,-51115367.13655708,49321569.85174973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730026737,-18908651.730026737,-18908651.730026737,-14591650.764604148,-14591650.764604148,-14591650.764604148,-33500302.494630884,-100611.19859045744
683,2011-11-15,0.26721439749608766,33429162.970643774,-30240559.930560812,-30240559.930560812,33429162.970643774,33429162.970643774,-42016978.93460937,49724008.20726212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.87874337,-16146065.87874337,-16146065.87874337,-14094494.051817447,-14094494.051817447,-14094494.051817447,-30240559.930560816,3188603.0400829576
684,2011-11-16,0.2676056338028169,33458634.64524712,-34217359.245353974,-34217359.245353974,33458634.64524712,33458634.64524712,-46197075.84762825,45694179.10201953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900928,-20552432.72900928,-20552432.72900928,-13664926.516344689,-13664926.516344689,-13664926.516344689,-34217359.24535397,-758724.6001068465
685,2011-11-17,0.26799687010954615,33488106.319850467,-28779188.853084773,-28779188.853084773,33488106.319850467,33488106.319850467,-41861171.93115825,51791159.9701819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072878258,-15476419.072878258,-15476419.072878258,-13302769.780206513,-13302769.780206513,-13302769.780206513,-28779188.853084773,4708917.466765694
686,2011-11-18,0.2683881064162754,33517577.994453814,-6328444.262093374,-6328444.262093374,33517577.994453814,33517577.994453814,-23030326.737997092,77253957.2887078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461622041,6677102.461622041,6677102.461622041,-13005546.723715413,-13005546.723715413,-13005546.723715413,-6328444.262093373,27189133.73236044
687,2011-11-19,0.2687793427230047,33547049.66905716,26124664.549288027,26124664.549288027,33547049.66905716,33547049.66905716,11329416.508099467,105782095.62918189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989965826,38893217.989965826,38893217.989965826,-12768553.4406778,-12768553.4406778,-12768553.4406778,26124664.549288027,59671714.21834519
688,2011-11-20,0.26917057902973396,33576521.34366051,12928264.62188514,12928264.62188514,33576521.34366051,33576521.34366051,-4647767.285809519,94968714.21860856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959008083,25513248.959008083,25513248.959008083,-12584984.337122943,-12584984.337122943,-12584984.337122943,12928264.62188514,46504785.965545654
689,2011-11-21,0.26956181533646323,33605993.018263854,-31354758.86772601,-31354758.86772601,33605993.018263854,33605993.018263854,-45604674.16977142,54186469.74445719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73004791,-18908651.73004791,-18908651.73004791,-12446107.1376781,-12446107.1376781,-12446107.1376781,-31354758.867726013,2251234.150537841
